mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,kind,locator,matched_key,match_score,match_method,resolution,abbreviation,abbreviation_expansion
mention-0234,ГЛАВА_2_ВЕРСИЯ_3.docx,34,34,1,"Ibid. № 327: «Hanc ipsam diffinitionem et evacuationem fecit dudum Extranea uxor mea in extremo mortis periculo posita, pleno tamen sensu, memoria ac loquela…». P. 374.",short_reference,P. 374,,,,unresolved,,
mention-0235,ГЛАВА_2_ВЕРСИЯ_3.docx,35,35,1,"Ibid. № 556: «Notum sit cunctis presentibus et futuris quod ego Petrus Bernardus de Ur, nullo cogente set spontanea voluntate, memoria et loquela integra, propter remedium anime mee relinquo corpus meum orto Beate Marie et relinquo eius canonice, ob remissionem peccatorum meorum et parentum meorum, quicquid habeo in villa de Alas et in eius terminis et quicquid ibi aliquo titulo habere debeo». P. 677.",short_reference,P. 677,,0.111,below_threshold,unresolved,,
mention-0236,ГЛАВА_2_ВЕРСИЯ_3.docx,36,36,1,"Ibid. № 483: «…dum adhuc esset in plena memoria ac loquela ordinavit suam extremam voluntatem de castro de Laureto, sicut superius scriptum est». P. 590.",short_reference,P. 590,,0.16,below_threshold,unresolved,,
mention-0237,ГЛАВА_2_ВЕРСИЯ_3.docx,37,37,1,"Ibid. № 522: «Quo audito Bertrandus habuit consilium cum amicis, quo habito reddierint ad curiam et alta voce dixit: “Totum honorem illorum finio et desemparo”. Prior hoc audiens egit gratias omni conventui curie. Hanc diffinitionem audierunt et viderunt supradicti iudices et prior Poncius, Dertusensis ecclesie, et Theobaldus et Guillelmus de Ylerda, canonici supradicte ecclesie, et Moroni Ianuensis et Guillelmus Adei et Iordanus Garidelli et Raimundus de la Granada et multi alii». P. 637.",short_reference,P. 637,,0.107,below_threshold,unresolved,,
mention-0238,ГЛАВА_2_ВЕРСИЯ_3.docx,38,38,1,"Costums de Lleida. [145]: «Non instituuntur heredes nominatim per consuetudinem, set fiunt manumissores in testamento qui rogantur sic: “Precor ut dividant omnia bona mea sicut inferius apparebit”». P. 141.",abbreviated_reference,P. 141,,0.162,below_threshold,unresolved,,
mention-0239,ГЛАВА_2_ВЕРСИЯ_3.docx,39,39,1,"Recognoverunt proceres. [LVI]: «Item, quando instrumentum dotalium fit in hec verba: “Ego, talis, dono tibi tali uxori mee, tantum pro dote tua et sponsalicio”». P. 601.",abbreviated_reference,P. 601,,0.168,below_threshold,unresolved,,
mention-0240,ГЛАВА_2_ВЕРСИЯ_3.docx,40,40,1,"Costums de Tortosa. 5.6.21: «Si alcun hom dóna o establex tutor o curadora ssos fils e dirà enaxí: “do a mos fils aytal hom tutor o curador”, en aquest mot “mos fils”, enaxí bén y són enteses les files com los fils, e enaxí bén és tutor o curador de les files com dels fils, com en aquesta paraula “mos fils” s'entén files e fils e els pòstumos». P. 294.",abbreviated_reference,P. 294,korneeva-sources-014,0.98,exact_title,matched,,
mention-0241,ГЛАВА_2_ВЕРСИЯ_3.docx,41,41,1,"Ibid. 5.6.22: «Testador que establex tutor a son fil e no nomena el nom del fil, és entés que a totz los altres fils lo fa tutor e no tant solament aquels fils és entés que l' establex tutor que a en son poder». P. 294.",short_reference,P. 294,,0.177,below_threshold,unresolved,,
mention-0242,ГЛАВА_2_ВЕРСИЯ_3.docx,42,42,1,"Ibid. 6.4.13: «Si testador establex alcun hereu, pot fer substitut a aquel en aquesta forma: « “Johan hereu meu; e si no pren la heretat o no la pot pendre o no la vol pendre, so és que diga que no vol ésser hereu, substituex-li Bernat”». P. 310.",short_reference,P. 310,,0.109,below_threshold,unresolved,,
mention-0243,ГЛАВА_2_ВЕРСИЯ_3.docx,43,43,1,"Justícia i resolució de conflictes… №328: «Propterea veni ad Sedem, vidi, audivi et cognovi quod Gerallus Poncii, meus avus, donavit Deo et Sancte Marie Sedis eiusque canonice prenominatum castrum per scripturam donacionis et postea illud eidem ecclesie in testamento suo dimisit». P. 375.",abbreviated_reference,P. 375,,0.136,below_threshold,unresolved,,
mention-0244,ГЛАВА_2_ВЕРСИЯ_3.docx,44,44,1,"Ibid. №328: «Beatrix vero de Montross produxit sacramentale testamenti viri sui Petri de Pavia, in quo continebatur quod ipse reliquerat castrum de Ivarz iam dicto pupillo, Beatrix, uxore sua, assenciente et subscribente in sacramentali. Hostendebat quoque Petrum de Pavia filium suum indicem. Qui interrogatus a iudicibus protestatus est se indicare secundum usaticum se vidisse et audisse quod mater sua fecit donacionem iam dicto filio de castro Ivarz». P. 839, 1249.",short_reference,"P. 839, 1249",,0.092,below_threshold,unresolved,,
mention-0245,ГЛАВА_2_ВЕРСИЯ_3.docx,45,45,1,"Costums de Perpignan. [LXII]: «…ut nemo agens teneatur in tota causa exprimere causam seu peticionis, dum tamen eam de peccunia sibi solvenda faciat cum instrumento publico facto in scribania Perpinyani». P. 584–585.",abbreviated_reference,P. 584–585,,0.158,below_threshold,unresolved,,
mention-0246,ГЛАВА_2_ВЕРСИЯ_3.docx,46,46,1,"Costums de Tortosa. 6.4.26: «Et con testament o derrera volentat és feit, Axí con desús és dit, la subscription dels testimonis deu dir enaxí: “ego talis rogatus a tali mesubscribo pro teste et signum meum appono”». P. 314.",abbreviated_reference,P. 314,korneeva-sources-014,0.98,exact_title,matched,,
mention-0247,ГЛАВА_2_ВЕРСИЯ_3.docx,47,47,1,"Recognoverunt proceres. [XXV]: «Item, quod notarius potest facere testamentum ipso solo existente cum testatore, et quod, ipso faco sive notato in papiro, vocet testes coram quibus dicat se fecisse testamentum ipsius testatoris, et quod valet ac si audivissent testamentum ipsi testes». P. 595.",abbreviated_reference,P. 595,,0.148,below_threshold,unresolved,,
mention-0248,ГЛАВА_2_ВЕРСИЯ_3.docx,48,48,1,"Ibid. [XXVI]: «Item, quod testamentum in quo sunt duo vel tres testes adhibiti, valet et non informatur racione testium». P. 595.",short_reference,P. 595,,0.059,below_threshold,unresolved,,
mention-0249,ГЛАВА_2_ВЕРСИЯ_3.docx,49,49,1,"Ibid. [XLVIII]: «Item, est consuetudo quod si aliquis fecerit testamentum presentibus testibus, in terra vel in mare ubicumque sit, in scriptis vel sine scriptis, seu suam voluntament etiam aliquo notario non presente in ipsa voluntate, verbotenus dicta vel scripta quod valeat ipsa ultima voluntas sive testamentum, dum testes qui interfuerint ipsi ultime voluntati vel testamento infra sex menses ex quo fuerint in Barchinona iurent in ecclesia sancti Iusti, super altare sancti Felicis martiris, presente notario qui talia testamenta conficit et aliis personis, quod ipse testes ita viderunt et audiverunt scribi seu dici, sicut in illa scriptura continetur sive ultima voluntate verbotenus ab ipso testatore dicta, et quod tale testamentum vocatur sacramentale». P. 599.",short_reference,P. 599,,0.044,below_threshold,unresolved,,
mention-0250,ГЛАВА_2_ВЕРСИЯ_3.docx,50,50,1,"Costums de Perpignan. [LXII]: «Item, statuimus ut nemo agens teneatur in tota causa exprimere causam seu peticionis...». P. 584.",abbreviated_reference,P. 584,,0.194,below_threshold,unresolved,,
mention-0251,ГЛАВА_2_ВЕРСИЯ_3.docx,51,51,1,"Consuetudines ville Tarege… [1]: «Quod si conqueritur aliquis de aliquo, civiliter, reus dilacionem unius diei habeat petendi fiduciam . In crirrinali autem causes, statim assecuret reus si crimen notorium fuerit et manifestum». P. 436.",abbreviated_reference,P. 436,,0.106,below_threshold,unresolved,,
mention-0252,ГЛАВА_2_ВЕРСИЯ_3.docx,52,52,1,"Costums de Tortosa. 2.18.2: «...lo demanador pot dir e fa si·s vol: “no y vul ren provar, vàgia enant, e escondesca-m'o ab sagrament”...». P. 127.",abbreviated_reference,P. 127,korneeva-sources-014,0.98,exact_title,matched,,
mention-0253,ГЛАВА_2_ВЕРСИЯ_3.docx,53,53,1,Ibid. 1.3.14: «...os ditz jutges deven dir al veger enaxí...». P. 31.,short_reference,P. 31,,0.098,below_threshold,unresolved,,
mention-0254,ГЛАВА_2_ВЕРСИЯ_3.docx,54,54,1,Cerdá Ruiz-Funes J. La “Inquisitio” en los Furs de Valencia y en el “Llibre de las costums” de Tortosa // Anuario de Historia del Derecho Español. 1980. P. 563–586.,full_reference,P. 563–586,korneeva-research-215,0.98,exact_title,matched,,
mention-0255,ГЛАВА_2_ВЕРСИЯ_3.docx,55,55,1,"Recognoverunt proceres. [XLVIII]: «…quod ipse testes ita viderunt et audiverunt scribi seu dici, sicut in illa scriptura continetur sive ultima voluntate verbotenus ab ipso testatore dicta, et quod tale testamentum vocatur sacramentale». P. 599.",abbreviated_reference,P. 599,,0.155,below_threshold,unresolved,,
mention-0256,ГЛАВА_2_ВЕРСИЯ_3.docx,56,56,1,"Constitutiones Baiule Mirabeti. 77 :  « ltem si aliquis querelam preposueril de illo, debet personam nominare de qua conqueritur et rem quam petit et qua ratione ». P. 21.",abbreviated_reference,P. 21,,0.132,below_threshold,unresolved,,
mention-0257,ГЛАВА_2_ВЕРСИЯ_3.docx,57,57,1,"Usatges de Barcelona. Us. 70(75): «...cum ingeniis, quod rustici dicunt funibula, gosza et gatta …». P. 112.",abbreviated_reference,P. 112,korneeva-sources-040,0.98,exact_title,matched,,
mention-0258,ГЛАВА_2_ВЕРСИЯ_3.docx,58,58,1,"Ibid. Us. 94(117): «Rusticus vero si inuenerit aurum vel argentum, quod vulgo dicitur bonas…». P. 130.",short_reference,P. 130,,0.073,below_threshold,unresolved,,
mention-0259,ГЛАВА_2_ВЕРСИЯ_3.docx,59,59,1,Ibid. Us. 70(75): «Si quis Iudeo vel sarraceno baptizatis retraxerit illorum legem vel appellauerit eos tressalidz vel renegats…». P. 108.,short_reference,P. 108,,0.091,below_threshold,unresolved,,
mention-0260,ГЛАВА_2_ВЕРСИЯ_3.docx,60,60,1,Ibid.: «... uel appellauerit aliquem cuguz...». P. 108.,short_reference,P. 108,korneeva-sources-040,1.0,sequential_short_reference,matched,,
mention-0261,ГЛАВА_2_ВЕРСИЯ_3.docx,61,61,1,"Атанс (кат. atanç, atans) – пристройка к стене. (См. ATANÇ, [ATANS]. // Vocabulari de la llengua catalana medieval de Lluís Faraudo de Saint-Germain. URL: https://www.iec.cat/faraudo/results.asp (поиск по слову: atanç; дата обращения: 14.04.2026).",full_reference,,korneeva-reference-010,0.98,exact_title,matched,,
mention-0262,ГЛАВА_2_ВЕРСИЯ_3.docx,62,62,1,"Recognoverunt proceres. [LVIII]: «Item, quod quilibet potest habere “atans per larc e per traves” in pariete vicino, sine impedimento lucernarum vicini que erunt ibi per triginta annos, vel quod habeat ipsas lucernas cum instrumento». P. 601.",abbreviated_reference,P. 601,,0.153,below_threshold,unresolved,,
mention-0263,ГЛАВА_2_ВЕРСИЯ_3.docx,63,63,1,"Бурсега (кат. burcega, burcegnus) – строительный термин, значение которого не до конца изучено. Вероятно, означает особый вид стены или кладки. Ср.: BURCEGNUS // Du Cange et al. Glossarium mediae et infimae latinitatis. URL: https://ducange.enc.sorbonne.fr/BURCEGNUS (дата обращения: 14.04.2026)",full_reference,,korneeva-reference-009,0.98,exact_title,matched,,
mention-0264,ГЛАВА_2_ВЕРСИЯ_3.docx,63,63,2,burcega // Diccionari català-valencià-balear. URL: https://dcvb.iec.cat/results.asp?word=burcega (дата обращения: 14.04.2026).,full_reference,,,0.295,below_threshold,unresolved,,
mention-0265,ГЛАВА_2_ВЕРСИЯ_3.docx,64,64,1,"Recognoverunt proceres. [LXIV]: «Item, quod nemo habeat “atans” in muro civitatis Barchinone, nisi cum pa- riete burcega, nisi faciat cum voluntate eius cuius est murus». P. 602.",abbreviated_reference,P. 602,,0.168,below_threshold,unresolved,,
mention-0266,ГЛАВА_2_ВЕРСИЯ_3.docx,65,65,1,"Usatges de Barcelona. Us. 90 (117): «Rusticus vero si inuenerit aurum vel argentum, quod vulgo dicitur bonas…». P. 130.",abbreviated_reference,P. 130,korneeva-sources-040,0.98,exact_title,matched,,
mention-0267,ГЛАВА_2_ВЕРСИЯ_3.docx,66,66,1,Бонас (лат. bonas)— локальное «народное» обозначение клада Ср.: BONAS // Du Cange et al. Glossarium mediae et infimae latinitatis. URL: https://ducange.enc.sorbonne.fr/BONAS (дата обращения: 14.04.2026).,full_reference,,korneeva-reference-009,0.98,exact_title,matched,,
mention-0268,ГЛАВА_2_ВЕРСИЯ_3.docx,67,67,1,"Justícia i resolució de conflictes… 2024. № 19: «...ecclesia Beati Martini, quod vulgo dicitur Baamol». P. 24.",abbreviated_reference,P. 24,,0.308,below_threshold,unresolved,,
mention-0269,ГЛАВА_2_ВЕРСИЯ_3.docx,68,68,1,"Ibid. № 20: «...et aecclesiam Sancti Martini in valle Stacionense, quem dicitur Bavamolle...». P. 25.",short_reference,P. 25,,,,unresolved,,
mention-0270,ГЛАВА_2_ВЕРСИЯ_3.docx,69,69,1,"Ibid. № 20: «...et in Petra Romans, que vulgo dicitur Petrabruna, aecclesiam Sancti Stephani». P. 25.",short_reference,P. 25,,0.081,below_threshold,unresolved,,
mention-0271,ГЛАВА_2_ВЕРСИЯ_3.docx,70,70,1,"Агиотопоним — топоним, образованный от имени святого, например, название церкви, часовни или монастыря. См.: Агиотопоним // Подольская Н.В. Словарь русской ономастической терминологии / 2-е изд., перераб. и доп. М.: Наука, 1988. С. 136.",full_reference,С. 136,,0.141,below_threshold,unresolved,,
mention-0272,ГЛАВА_2_ВЕРСИЯ_3.docx,71,71,1,"Justícia i resolució de conflictes… 2024. № 19: «…cum filiis meis Guilielmo et Petro, qui dicuntur Bligarii…». P. 242.",abbreviated_reference,P. 242,,0.288,below_threshold,unresolved,,
mention-0273,ГЛАВА_2_ВЕРСИЯ_3.docx,72,72,1,Батедóс (кат. batedós) — народное обозначение сукновальных мельниц (валялен); ср. batedor / batador // Vocabulari de la llengua catalana medieval de Lluís Faraudo de Saint-Germain. URL: https://www.iec.cat/faraudo/results.asp?ActualPage=1&Id=3776688&Word=Llarg%2C+%5Blarch%5D&optCriteria=1&optSearchType=2&search=balena (дата обращения: 14.04.2026),full_reference,,korneeva-reference-010,0.98,exact_title,matched,,
mention-0274,ГЛАВА_2_ВЕРСИЯ_3.docx,72,72,2,molí draper // Gran Enciclopèdia Catalana. URL: https://www.enciclopedia.cat/gran-enciclopedia-catalana/moli-draper (дата обращения: 14.04.2026),full_reference,,,0.316,below_threshold,unresolved,,
mention-0275,ГЛАВА_2_ВЕРСИЯ_3.docx,72,72,3,batan // Gran Enciclopèdia Catalana. URL: https://www.enciclopedia.cat/gran-enciclopedia-catalana/batan-0 (дата обращения: 14.04.2026).,full_reference,,,0.352,below_threshold,unresolved,,
mention-0276,ГЛАВА_2_ВЕРСИЯ_3.docx,73,73,1,Justícia i resolució de conflictes… 2024. № 235: «...las riberas y los batedós que vulgo nominantur...». P. 271.,abbreviated_reference,P. 271,,0.308,below_threshold,unresolved,,
mention-0277,ГЛАВА_2_ВЕРСИЯ_3.docx,74,74,1,"Ibid. № 478: «…in loco ubi dicitur Siurana, qui nunc et vulgo appellatur Vilet». P. 583.",short_reference,P. 583,,0.083,below_threshold,unresolved,,
mention-0278,ГЛАВА_2_ВЕРСИЯ_3.docx,75,75,1,Ibid. № 478: «…in locis que vulgo appellantur Guardioles et Menleu…». P. 798.,short_reference,P. 798,,0.115,below_threshold,unresolved,,
mention-0279,ГЛАВА_2_ВЕРСИЯ_3.docx,76,76,1,Usatges de Barcelona. Us.70 (75): «...vel appellauerit eos tressalidz vel renegats <…> uel appellauerit aliquem cuguz...». P. 108.,abbreviated_reference,P. 108,korneeva-sources-040,0.98,exact_title,matched,,
mention-0280,ГЛАВА_2_ВЕРСИЯ_3.docx,77,77,1,"Usatges de Barcelona. Us. 6 (7–8): «GAITA ET ENCALZ de cauallario et assalt de castello emendetur per hominiaticum et per aliscaram...→ [A]guayt e encalç de cavaler e assalt de casteyl sie emenat per homanatge ho per [al]is[ca]ra». P. 56–57. В латинском тексте оммаж и алискара соединены союзом «и» (лат. — et), в старокаталанской версии — союзом «или» (старокат. — ho). Гайта (кат. gaita, guaita) — военный дозор или сторожевая служба. См.: GUAITA, [GUAYTA] // Vocabulari de la llengua catalana medieval de Lluís Faraudo de Saint-Germain.  URL: https://www.iec.cat/faraudo/results.asp?ActualPage=7&Id=3774246&Word=Guaita%2C+%5Bguayta%5D&optCriteria=1&optSearchType=2&search=ralla (дата обращения: 15.04.2026). Энкальс (кат. encalç) — преследование, погоня. См.: ENCALÇ, [ENCALS] // Vocabulari de la llengua catalana medieval de Lluís Faraudo de Saint-Germain.  URL: https://www.iec.cat/faraudo/results.asp?ActualPage=1&Id=3767891&Word=Encal%EF%BF%BD%2C+%5Bencals%5D&optCriteria=1&optSearchType=2&search=cal%EF%BF%BDo (дата обращения: 15.04.2026). Осада (кат. assalt) — нападение, натиск, приступ; в сочетании “assalt de castello” — штурм замка. См.: ASSALT // Vocabulari de la llengua catalana medieval de Lluís Faraudo de Saint-Germain.  URL: https://www.iec.cat/faraudo/results.asp?ActualPage=11&Id=3756664&Word=Assalt&optCriteria=1&optSearchType=2&search=sego (дата обращения: 15.04.2026). Алискара (лат.aliscara) — особая позорящая санкция; обозначающие тяжёлое и унизительное взыскание. См.: HARMISCARA // Du Cange et al. Glossarium mediae et infimae latinitatis / Éd. augm. Niort: L. Favre, 1883–1887. URL: https://ducange.enc.sorbonne.fr/HARMISCARA (дата обращения: 15.04.2026)",full_reference,P. 56–57,korneeva-reference-010,0.98,exact_title,matched,,
